artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count
Graveworm,4XJZ7zUJzQuayqyAVJowKX,metal,,review,,,1
Gen Hoshino,1S2S00lgLYLGHWA44qGEUs,pop,,review,,,8
Mariam The Believer,4388BfCZqej42gG0DE4TlX,,,review,,,1
Lifehouse,5PokPZn11xzZXyXSfnvIM3,pop rock,,review,,,27
Rainlord.,7kpJ5MncdSZT34B7X5TU8U,,,review,,,1
Klamydia,2BFdLtG6ivaiRqPFTgV1in,punk,,review,,,1
Steve Winwood,5gxynDEKwNDgxGJmJjZyte,rock,,review,,,1
The Posies,5ZOh5D4MKLhU3GekPzNFam,pop,,review,,,4
Days N Daze,3wRGr9z5I5xmmVc21fIvC6,punk,,review,,,51
McEnroe,6t17pv2Q9w9ybTC0Ty5Sq2,pop rock,,review,,,7
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,jazz,,review,,,50
Spider Murphy Gang,7LdEfCVOGOJ2jaAxsmnTeN,pop rock,,review,,,4
Kari Jobe,5XlSS9O4eHRiJ0hKzbaFQ2,rock,,review,,,15
Lapalux,46Ce0QmI1mE2bl5VQ4P9N8,,,review,,,1
Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,electronic,,review,,,2
Grey,4lDBihdpMlOalxy1jkUbPl,pop,,review,,,2
Didier Super,50IylcM1VOHNXVHMMMWhJA,punk,,review,,,1
Laith Al-Deen,40Ei4l9b5mvGHXEuR0xeN3,pop,,review,,,2
The Knife,7eQZTqEMozBcuSubfu52i4,pop,,review,,,1
Jorge Drexler,4ssUf5gLb1GBLxi1BhPrVt,alternative,,review,,,32
Bobby Bare,69wzuykaVXlRS5KVygESvd,country,,review,,,2
Catherine MacLellan,0EsKh62P5Wwr6GTFCpa7WC,country,,review,,,3
Benjamin Booker,7mZgBMpvaBziYQfc9TbJH5,jazz,,review,,,8
Transmetal,5r1YlvQfX1TfuSRWzEEPlT,metal,,review,,,2
Fabiano do Nascimento,5GNLaaEOwaEaXJfK7XnD8j,jazz,,review,,,2
CAZZETTE,1IELhvOMg5VQlU7syRm6CS,electronic,,review,,,6
Enjambre,1ZdhAl62G6ZlEKqIwUAfZR,rock,,review,,,10
Courtney Jaye,1xC6PxD4wmRdmOx7IS6Any,pop,,review,,,1
Call Security,1nSiGF7hhPElLzKVv1Sfys,alternative,,review,,,1
Radio Birdman,4cpMQdcPKsbw2SaTjGazQf,rock,,review,,,2
Klub Des Loosers,37XJyLeYnt66QW3QoE518q,rap,,review,,,1
Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,pop rock,,review,,,1
Stay Inside,59QLiM8EVDaCyuHV6ifMpv,alternative,,review,,,1
Angel Du$t,2ynylCO9SRPTKjgNEH0Y2a,,,review,,,2
Okkervil River,5E7zSu46SqTmgKqsc0tFkY,alternative,,review,,,34
Mine,2jmpnuwn52LqrQASBlyQGJ,alternative,,review,,,1
Jesca Hoop,0fqE57gXXTTqxXlFYVNG2u,pop,,review,,,3
Since October,1KegaXKSIGYGi4JOHsRtTX,rock,,review,,,1
I Am Kloot,4IDoKaZIEacb3QncU8RQMp,rock,,review,,,8
Mel Tormé,4X8QFzZ1HqwPfwDfyjtwXC,jazz,,review,,,3
Gavin Haley,5pOYIshq4ZLnVBEuw8sF6f,pop,,review,,,3
Honest Men,7ed5eSusVIBEIvmkASgzKj,rap,,review,,,2
Pat McGee Band,7ouMbfyxtInW5wLqpF2nMo,pop,,review,,,18
The Psychedelic Furs,0O0lrN34wrcuBenkqlEDZe,pop rock,,review,,,2
The Vines,7vkiEK5D7Gf0z4M1Va0CXD,rock,,review,,,36
NYXX,4oGDcMV2mOoHkfhq4Goanu,pop,,review,,,1
Bunbury,4uqzzJg3ww5eH7IgGV7DMT,rock,,review,,,13
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,pop rock,,review,,,2
Shannon McNally,7MnItka0A4PsGNVzO7Ad0T,country,,review,,,1
CalledOut Music,3VY7IlU2547DIC1ca88lRH,,,review,,,5
General Elektriks,5ly9gfnncBXv77g2zuRG9m,alternative,,review,,,4
Vallanzaska,0ADZmaXWsd6djETtxWw3Ql,,,review,,,2
NB Ridaz,2KNDYRKdCzuKzCCUyjAcF4,rap,,review,,,2
Owl City,07QEuhtrNmmZ0zEcqE9SF6,alternative,,review,,,49
Melike Şahin,16GyR4WfCnIT2XST4ZLl2B,pop,,review,,,2
Eddy de Pretto,7rFugkk9ZvVB1zXHg8h0rj,pop rock,,review,,,6
Benson Boone,22wbnEMDvgVIAGdFeek6ET,pop,,review,,,2
Kashmir,6Jsq0AbwEKcmDuyA4ca9wu,rock,,review,,,1
Ella Mai,7HkdQ0gt53LP4zmHsL0nap,soul,,review,,,11
Dottie Rambo,1DhNazlhGxkLwfy0YGSnYP,,,review,,,2
The Von Bondies,5QPNEMldc8k1g5hT54PCWg,punk,,review,,,4
Vicentico,25THA9HUHoxpCT4LBp7UsZ,rock,,review,,,3
Patrick Park,4I1ZPDoEcZOul26MTXDhNO,,,review,,,12
Souad Massi,0oXFsuB6XBuDTsXJgplR7k,alternative,,review,,,1
Catherine Lara,3eFOtlrhUuKPOrO2JlM6AS,pop,,review,,,1
Sunbeam Sound Machine,5rGnc6zmQSjWGJ8KEAvGFq,pop rock,,review,,,5
Melody Gardot,2P1puQXmG48EVLBrHbum1J,jazz,,review,,,25
Distrion,01amjyTlohCQrBLbM1scoO,electronic,,review,,,1
Indochine,7knmbOGe07k85GmK50vACB,pop rock,,review,,,12
The Deadly Snakes,6eIBsOv2XYFA8R7tAkNnS0,rock,,review,,,1
Tim Myers,44BkC9lJfLmhcRB4NV7Z38,,,review,,,3
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,pop,,review,,,8
C.W. Stoneking,6FfC7T2cxMj6H7Q5mmqAYe,jazz,,review,,,10
Sandesh Shandilya,6AwwLwgIsTIXZ8kHWaZUj5,pop,,review,,,1
Claud,5MaQlvNGOaTj39apHsXVq1,pop,,review,,,2
Yung Bae,30FDJPN3RtwJZ20g5YGCRX,,,review,,,1
Shovels & Rope,1M3BVQ36cqPQix8lQNCh4K,alternative,,review,,,12
Hilary Duff,2S9W9aSAd7e5mp8WqWxN2h,pop,,review,,,32
CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,pop rock,,review,,,13
Roberto Blades,5Uo0AosPDGZ5J2fz5lY4dI,,,review,,,1
shego,1DiDa1DfTjldKJQeonyP33,pop,,review,,,3
Los Chalchaleros,0t8lKcdJV0dEicuocOteOw,country,,review,,,2
Familjen,1jBFgqfCh0pz5eNIWFvJGQ,pop rock,,review,,,2
Sunny & The Sunliners,7vsHbcgOIbaeMqv3GvvHdO,soul,,review,,,1
Pat The Bunny,3aMGHrEKTeVquvDzpvVcct,punk,,review,,,20
Baby Keem,5SXuuuRpukkTvsLuUknva1,rap,,review,,,3
Delilah Montagu,3WtrH1zNpzoPSz6XpwCh6y,,,review,,,1
Roulette,1IlPgozQT2dB6h01IdiuK4,rock,,review,,,1
Mat Zo,2n7USVO8fO8FF8zq4kG2N1,electronic,,review,,,2
Kimmie Rhodes,4ai4Oa84FkzxfGMw9Hwkm7,,,review,,,1
Ram Sampath,5bv6NvAYNuvd2Vq13nHdG3,,,review,,,6
Einstürzende Neubauten,7KomCxZv6D5qCVvefwMnwB,rock,,review,,,2
Lee Ann Womack,738OS3zrCO782uDiUN9pet,country,,review,,,27
Kay One,6VjbeCqoayiHYnefrisskv,,,review,,,1
David Carnes,2bRLfuZm8UtosZoxGyJIG4,,,review,,,8
Joey + Rory,31Esw1yHgJZBPcRa4nUyTP,country,,review,,,13
Avalanch,2ZUIJQdnxHYN1pssKbtwh5,metal,,review,,,15
The Crüxshadows,64gvvAW80lNmO2Srd0I3MK,pop rock,,review,,,3
Sister Sparrow,5kah03Pzp6s8eD8vRIhdfL,soul,,review,,,3
Agnostic Front,3zDvanHxaETiHltPkKKYhT,punk,,review,,,1
Georgia Holt,2rZfk5nw5Z9dQ0NrOzptRU,country,,review,,,1
Winterbourne,6ADN6CbxZ0IdI5Btdem7ty,country,,review,,,1
"Does It Offend You, Yeah?",4bFfSfCBYpFh37ziXCSqUs,alternative,,review,,,3
Council of Nine,3m9vrJ0nacuuhkK5tvqInR,,,review,,,1
The Incredible Staggers,4V8sGORXxZsA7OhudqwA4S,rock,,review,,,1
11th Hour,1HtIwustFdmwPcgO3IuShY,metal,,review,,,5
Liz Callaway,4hcWMDrWJYyU66HA583nCb,,,review,,,3
Mogwai,34UhPkLbtFKRq3nmfFgejG,pop rock,,review,,,1
Findlay Brown,5SxW5qi5l3VJnO0qzsI8Rs,pop,,review,,,1
Kenny Feidler,1KqKN0tnaJWwsUfvxDLI1q,country,,review,,,5
Justice Crew,07Q9n9pbwR6jQ8xH4SA46b,pop,,review,,,2
The Lonely Island,1f5GqyOPo0CkotzzRwviBu,rap,,review,,,13
Rick Trevino,28yWs7I4FXiDyBuHoZqkY8,country,,review,,,1
Rahul Vaidya,6XypcJDBmfuRjq52PFUVwd,pop,,review,,,1
Mixtapes,4hDDp77r5fiAXhSlWFbAfh,alternative,,review,,,8
Gloria Trevi,1Db5GsIoVWYktPoD2nnPZZ,pop,,review,,,4
Sik-K,5DIi2JWfQPTKffaVBlIYRn,rap,,review,,,2
Ian Tyson,20UltlhZa5iKdeQeEpdiX9,country,,review,,,5
ARTHUR,0vIme0FGc4SmFByKiV27tw,alternative,,review,,,5
Beach Fuzz,226yfMyui56uP62nbbyGYy,pop,,review,,,1
Allen Stone,536osqBGKzeozje8BfcGsa,soul,,review,,,24
Farin Urlaub Racing Team,7cHFXNgK44YndrHbEQWsZR,rock,,review,,,4
Guy Sebastian,5PjekOABtfU2Kwo0AHVmci,pop,,review,,,2
The White Stripes,4F84IBURUo98rz4r61KF70,rock,,review,,,32
Rare Americans,0e5Rda7VQAY786739xp0Jt,alternative,,review,,,1
bigott,4DQYOwqipb8qphMdd7pl7p,alternative,,review,,,3
Fred Eaglesmith,0yv1W9HeASlBRyWrzRMhWh,country,,review,,,26
Exaltasamba,6VPRGmbZ0dupZrbwwEDRRw,,,review,,,2
Jonathan Johansson,3i0VvjFfLzfX8TgDhgNWfe,pop,,review,,,1
Fotheringay,1UjdSf7VkNH2AeAGghaSEg,country,,review,,,1
Kep1er,5R7AMwDeroq6Ls0COQYpS4,pop,,review,,,2
Malena Ernman,0muluUHym4N0wB62sD0MPo,pop,,review,,,2
Željko Joksimović,1pIYImXgkOQFZAeGrLk7ZI,country,,review,,,1
Gerry & The Pacemakers,3UmBeGyNwr4iDWi1vTxWi8,rock,,review,,,1
Duke Special,4rPGB8TvljplPZDjpLAdAF,rock,,review,,,1
The Delta Saints,5vCQg5Rpc7l4cPDRuR7Hdz,rock,,review,,,1
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,jazz,,review,,,2
Scissor Sisters,3Y10boYzeuFCJ4Qgp53w6o,pop rock,,review,,,14
Grant Miller,7G9L1KtwBQzaXgkGd4grNd,,,review,,,1
TAT,1sdjlyYJxbkz7zeFjvwiCG,,,review,,,2
Christina Rosenvinge,7MignPwWd7ZxlPi54KtLpp,pop,,review,,,1
MICAR,3QqlKdJRY4IqUry390xfvJ,,,review,,,1
Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,pop rock,,review,,,3
Mansions,63n3HC0AhdmSZoE6LZ9azp,alternative,,review,,,5
Bill Gaither Trio,36H3yV7O8YbQX0GQarIJGd,,,review,,,1
Lucero,1MspPfENB9nzFGaagXmF7R,country,,review,,,29
Young Tender,19g2jApswUTCNqXFxx2lAx,alternative,,review,,,1
Christian Kuria,4uaGojdWj4H6cTJydZUPWG,soul,christian,candidate,,,6
Taizé,2sxVT9opAXJ4hoDEUQXCsu,,,review,,,17
Grouper,31uyAcnY0kjjKKIQZMKX4i,pop,,review,,,5
We Are Harlot,2Gf3bDVBECfT7UCU3XcvlD,rock,,review,,,2
John D. Loudermilk,2uZxOKdDo7Uy4M0jDa9DNx,rock,,review,,,3
Polyenso,3CLxkDhrB2fgk9OoJtBxl9,alternative,,review,,,1
soupandreas,5dPMuKQtWLLl1Thw1Bf8h9,electronic,,review,,,1
Safe Bet,0qzkE4Zz56jh5s2szlGvsm,pop,,review,,,1
Shade Sheist,6E8pGolyeInc820eQQak70,rap,,review,,,1
Teddybears,3gqv1kgivAc92KnUm4elKv,pop rock,,review,,,4
Albita,4BFJdlcCGjmEEnDaUNdB4a,,,review,,,1
Chris Murray,5lHb57DpHI6R6pp81EyvPP,punk,,review,,,1
Harry Nilsson,3RTzAwFprBqiskp550eSJX,rock,,review,,,4
Violent Femmes,0rpMdBzQXf7aYRnu5fDBJy,punk,,review,,,10
Cuco,2Tglaf8nvDzwSQnpSrjLHP,pop,,review,,,8
Barcelona Gipsy balKan Orchestra,6iASQf0WvN8Ci5oZ2O2Z9b,,,review,,,2
Meatbodies,21ltygJ3rGHmnqaUzqnsku,pop rock,,review,,,1
Justin Nozuka,1uquUYtkdKei0zuhBY9P0t,soul,,review,,,20
Flycatcher,4j5N6CLoWuY6yv1NOzFLyn,,,review,,,1
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,pop,,review,,,23
Kieron Lee,3H3NQV4laaVD30bbpukZcW,,,review,,,2
Alizée,53deL58uye6fCqRK4COtR4,,,review,,,3
A Giant Dog,0PL9vFj7i7uKg74WpLohnG,rock,,review,,,3
Torsten Hugo,0tbvvo4GnJ1klnn3H4Mk9g,,,review,,,2
Blood Red Shoes,3r6Sk3pYxdJk7MekhBGgMR,alternative,,review,,,9
Los Prisioneros,2mSHY8JOR0nRi3mtHqVa04,rock,,review,,,5
Mystic Braves,2EfFOe92ZZHE2lpappD8js,rock,,review,,,23
Skarlett Riot,6IN0ZavFCDhKZ2N3NT7E3z,alternative,,review,,,1
Donots,2gRgzV2ooQwweEr4s7lwsg,punk,,review,,,2
Billy Porter,3sjUEh7eXUEL5oZLAEZXD4,,,review,,,1
Lena,5slpk6nu2IwwKx0EHe3GcL,pop,,review,,,6
Annisokay,7lAi1Cv19DsukgGjbZQxFg,metal,,review,,,3
Them,5BaHqGtf6UAZnHfqdPaTDA,jazz,,review,,,4
Discovery,1fg65Qx6tRt0aXBfz5I4w5,alternative,,review,,,1
Spendtime Palace,4FwoFiKgBKWrDftS9tm0oa,rock,,review,,,7
Ricardo Ceratto,0dbg28EH0c9HhvtBvfUGtQ,pop rock,,review,,,2
Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,pop,,review,,,24
Mc Poze do Rodo,28ie4NNTa2VW2QV4Zray8M,,,review,,,1
Calvary Baptist Bible College,3Rcciw9uqEQrPvfrGqAcxR,,,review,,,3
GAYLE,2VSHKHBTiXWplO8lxcnUC9,pop,,review,,,3
Cokelat,5rQKEmDZVf5rbicQAWGEOp,pop rock,,review,,,1
Quality Control,6i392l38cR3uBPF0DbNs7S,rap,,review,,,4
Crash Kings,08QZWYiCiN62cbBoq8JR5I,rock,,review,,,5
The Dirty River Boys,5G3roNfDuGmWf5cL3L3z2b,country,,review,,,1
EstA,2H5RJPxjfOKonBVphYdRzG,rap,,review,,,1
Mountains of the Moon,4bjkXh2Qs3rQK8VCemYDIj,alternative,,review,,,4
Skegss,3SGLeWc7J5Ve0CinAOrb3a,rock,,review,,,40
Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,country,,review,,,39
Anton Ewald,6HKV18fbiZPLNSoTUnTALb,pop,,review,,,2
Woody Guthrie,4rAgFKtlTr66ic18YZZyF1,country,,review,,,13
Carlos Sadness,2LCcy9CZWwZ7Vvykt8IVVq,pop,,review,,,19
Brandon Ray,7uOj7ISCtmaA0BctMszzAw,pop rock,,review,,,1
Tom Gregory,6Rmg5JiRphFMlhkwGNl9Fu,pop,,review,,,3
Travis Birds,7fYRHchdv1p5hyJaeoKWlB,country,,review,,,1
New Direction,1TpXFTRji6OtOrX061RT9F,,,review,,,1
Owsley,2GcdNH7f30B4yla2dySvDJ,pop,,review,,,3
Broadway Calls,3Wu91JvrEq0es9cgXLQzbS,,,review,,,22
MBLAQ,14f1WN9TUDVBK4sHUStmLG,pop,,review,,,3
Lovebirds,4UW65n6QZ8YmanLPuUXVui,electronic,,review,,,1
Chris Standring,1XeMzpgjVKU2dR5xXaZLut,jazz,,review,,,2
Rhapsody Of Fire,1ay7Y868i1lSD8XoPYbjj2,,,review,,,1
Ekatarina Velika,6o7PhWSdIRDWXevilpKRlK,punk,,review,,,1
Mariya Takeuchi,3WwGRA2o4Ux1RRMYaYDh7N,pop,,review,,,4
Gérard Lenorman,5yyYswdvKadmf03amOvBDx,,,review,,,1
Caitlin & Will,28DnGfYVa3y8N6PhN2pNDH,country,,review,,,2
Alcatrazz,1LLiPRA3oThhxVf7W7gXQZ,metal,,review,,,4
Jim White,3Rdkj77BOQHj5dTLveCJvI,country,,review,,,4
Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,pop rock,,review,,,1
JBJ,6VJXRJvRRyLv99RZbXJ8RO,pop,,review,,,1
Cher,72OaDtakiy6yFqkt4TsiFt,pop,,review,,,3
Tavares,3LfO03nEZMdWNHG2tLpMa0,,,review,,,5
Inhaler,6lyMYewq2SuTFIXgiv7OxH,alternative,,review,,,13
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,pop,,review,,,21
Jan Biggel,0fJJXAAxGeDwdS7HCUVkbs,,,review,,,1
James Tillman,4FXBouJHB0s6E3d6Q9YeSO,alternative,,review,,,1
Confetti,1oyUjl52ohRrCv3EL1UdpM,pop,,review,,,2
Jean-Luc Lahaye,6kKVGVM28hXgQDqNPr2CsD,pop,,review,,,1
The Spill Canvas,4W8SeWrRZUburGZyp5JwYj,pop,,review,,,28
Rasmussen Family,7gU0P9itaDZysz7DMkuL3l,,,review,,,2
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,pop,,review,,,11
Norman Brown,79kOOyVKcrCOKDnzcDHsia,jazz,,review,,,1
Ryan Woods,2Zgc1KUqd7A9wmQ7mQHuwY,pop,,review,,,2
Black Joe Lewis & The Honeybears,6kbzJ40luXJ5IKnSpWr7SD,rock,,review,,,2
Omar Kadir,1dZdd4uleOGer6HoYZq62D,rap,,review,,,1
Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,soul,,review,,,3
Tanya Chua,376pcuw4IgWBMOUwCr8kIm,pop,,review,,,1
City Harbor,7jqWsqKNg8yjslyglmaf5w,pop,,review,,,4
Capital Kings,3lTIrl4h1Vov8fDaNqXUof,electronic,,review,,,4
Part Time,5M0HAqHXyOh3q7WQnvce8o,pop rock,,review,,,3
Barbara Acklin,5cIS9VdHDj2fozLl19Gg2A,soul,,review,,,1
Kip Tyler,6SfIGvJgOsRC2mguki6OCh,rock,,review,,,1
Love of Lesbian,6VCoG3MG7ZKRxDjaYOvtrF,pop,,review,,,33
Edu Lobo,6u5P4S3NSj4EDNegDlOevO,,,review,,,1
Jala Brat,6C1X5Uh3DPIkC2gaVq00BL,rap,,review,,,1
Hurricane Love,53MZAS2HbBSfBrIw4yPxIw,pop,,review,,,1
A Great Big World,5xKp3UyavIBUsGy3DQdXeF,pop rock,,review,,,18
Sarah Connor,7e52Ytzjj1q71DUj2cSlch,pop,,review,,,10
Muff Potter,672ZRYLQfxfnNWoWcmtmZC,punk,,review,,,3
Teenage Fanclub,2Sp19cOHSqAUlE64hekARW,pop rock,,review,,,42
This New Light,6A6Iy2NAlSomrHjx13YumR,country,,review,,,1
High Valley,5sQqZtsAbXAoAnvA8iN9kN,country,,review,,,11
The Tubs,6kdAf6E0EouXKBpBZN1Sx9,,,review,,,4
Sparks,7pwjGKaqnfkvS7eQbHaqyH,pop rock,,review,,,2
Smoove & Turrell,2H1QvrzVgcOKPRpYF8xDUn,,,review,,,2
Shane Mauss,54ee3dUdSbGNlVN1H9WeCE,,,review,,,1
Björk,7w29UYBi0qsHi5RTcv3lmA,pop rock,,review,,,16
Electric Wizard,4htjQW3lgIwL6fEJlTOez4,metal,,review,,,2
Class Actress,4nZbOHYEypqHtWwTPQu8Fl,pop,,review,,,1
The Blasting Company,4paO0IcImRazkM6c1RUt48,country,,review,,,4
Fredo Bang,4yTmEo2clwWq2jwelvqgVv,rap,,review,,,1
Shubh,5r3wPya2PpeTTsXsGhQU8O,rap,,review,,,1
Silkworm,3SpA64SUzDeu1Q4MztoGw3,,,review,,,1
James Johnston,69HMYPrcstafeCTHI3Dcp1,country,,review,,,1
Anna-Maria Zimmermann,0sAQ6ln7fHovbG6Tk2Phrf,,,review,,,1
Tim Atlas,3CiuXDKttPUT0tWGHicFUH,,,review,,,6
Steel Pulse,6UL7BodGc5iVmQGlMwHR0g,reggae,,review,,,14
Joe Pace,2om6820fe3HJsgcWcC5Zn0,,,review,,,3
Bob Saget,40hB7iPLAeXsPpQvCgvte0,,,review,,,1
The Smith Street Band,6DW1Yqi5B34jRtn9hPLvFp,punk,,review,,,14
José González,6xrCU6zdcSTsG2hLrojpmI,alternative,,review,,,6
Miki Matsubara,4hUmsYcvD8C5zuVSP93jb1,pop,,review,,,1
Maxine Brown,1kCqTUSrWJEHZm2GSpRuMV,soul,,review,,,1
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,pop,,review,,,4
late night drive home,1muzcpVFKmKSrT7rVNAwBB,alternative,,review,,,4
Verzache,59KX7XUUgAOOo5IyDjca0T,,,review,,,12
Stratovarius,1O8CSXsPwEqxcoBE360PPO,metal,,review,,,10
Renacer,7B9pJzrDTdS1HCnuNQklaU,metal,,review,,,1
Angus Stone,4TBZbclpBnXENejnt0ZIpr,,,review,,,5
Véronique Sanson,4zxH2Yu5AvPNRdEDBz120D,,,review,,,5
BBS Paranoicos,3m6rsPYI2szH1eab4Gu74U,punk,,review,,,1
Elliott,6KkOfCQtoMpjS2qYgDxmHI,punk,,review,,,3
Kovacs,62peb1sKdVJQD00xYvMCKF,pop,,review,,,1
Ricchi E Poveri,5BwOOeKayeMZXa5SSaiRxv,pop,,review,,,1
Knorkator,5iFI4j0w7RbSJmkbI6rqzi,metal,,review,,,2
Kenny Wayne Shepherd,1riHqX633Kup3mJAw8WR8p,jazz,,review,,,16
EARTHGANG,5MbNzCW3qokGyoo9giHA3V,rap,,review,,,2
Tenille Townes,3TyeX0lk4B7k56ukfzEE0z,country,,review,,,10
Avatarium,2W5ONRbOs5vXUbedSWJQlA,metal,,review,,,1
Chico Trujillo,6Hs8U0JO2nacXFG4kp15Co,rock,,review,,,2
The National,2cCUtGK9sDU2EoElnk0GNB,alternative,,review,,,26
Marvin Sapp,5r0KYGxdIZEHZ6z6XbkVbo,,,review,,,5
Moby,3OsRAKCvk37zwYcnzRf5XF,,,review,,,31
Jake Penrod,28JhZ58hONxuVzwJ4vVWWc,country,,review,,,1
Dotter,5CPsScBTPYY11Lv4Eb7k4t,pop,,review,,,2
Primus,64mPnRMMeudAet0E62ypkx,metal,,review,,,3
Jenna Doe,537KNo7PHzbkHiv5SGQ0eT,pop,,review,,,2
Gallows,0LpwbxbT8dPiqUnul4ngzu,rock,,review,,,1
Chess In Concert,6VpOG1kRrgbarlcSqG0sAY,,,review,,,2
Truslow,0zBShgJCo19qQZtM0CZxJv,rock,,review,,,6
Devon Allman,5O5nBuQStX2FGY5rRZG0ny,jazz,,review,,,1
Riley Green,2QMsj4XJ7ne2hojxt6v5eb,country,,review,,,39
Santa RM,30BSBWLKnYJION1lCPugXc,rap,,review,,,1
Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,electronic,,review,,,7
Fantasia,7xAcVHPiirnUqfdqo0USb1,soul,,review,,,2
Blue October,1TJbmc7jTpw78GKCiMpvDh,alternative,,review,,,43
Tribal Seeds,7jgZFR40bWjwOrRCOZFB02,reggae,,review,,,6
YONAKA,3Wcyta3gkOdQ4TfY0WyZpu,alternative,,review,,,7
Arpaviejas,3p4ATdrRNiaczZdnPeZlqA,punk,,review,,,4
Army Navy,5kxbczSLck59eyR8GDsHd6,pop,,review,,,2
The Audition,7EE9Xq8yiJyO5FIVho6ibI,punk,,review,,,5
Emmanuel Moire,5YIaZ0ICxZyNEsATQRsxRk,pop,,review,,,3
William Beckett,7CtuVv4AQbupHTsr3E4d9p,,,review,,,1
Brasstracks,5sKvgmG84C0bIMWeS2SRPr,pop,,review,,,1
Eva Noblezada,2praUrFAMThqstqmD6faQn,,,review,,,4
The Memories,4sGXRKVt3jXcqjUCRuK67C,pop rock,,review,,,7
Hoshi,7mPT6wrOjVC4visft9qpYQ,pop,,review,,,6
Blackfoot,10rzK0sLCXsUlDhl8ed0MV,rock,,review,,,1
Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,rock,,review,,,3
Christian Borle,3mXvO1rdMCgdOYNiWeduWG,,christian,candidate,,,2
Sara Lugo,3DQQA7JVJvdcdcKArfwitT,reggae,,review,,,1
VHS Collection,2Nvaq4y2ygxIqfwXyz0HeH,pop,,review,,,2
Luis Vargas,6Mjbr8K3MiiRMqmFIB4zWq,,,review,,,1
Elder Island,3EnbnmqrrvApHJs6FMvYik,soul,,review,,,3
Cœur De Pirate,2eRNMtoi82UZUuaL6naDjA,pop,,review,,,18
Kito,3FLUBwpAnaIlIKeaBfsxFe,,,review,,,2
Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp,pop,,review,,,5
Universal Togetherness Band,0mq8nei4ndPkb0uWkqx12k,,,review,,,1
salem ilese,3QJUFtGBGL05vo0kCJZsmT,pop,,review,,,1
Hanoi Rocks,5CW2x4YosugZJZZCWA0kBI,rock,,review,,,1
Chandler Kinney,4GsVpISKE79xqOxIrj9FTk,,,review,,,2
The Kokomo Kings,3RCAA6TfnIj5VwxJB5HhFQ,jazz,,review,,,1
Angela Aki,7if7UQ2RpiPgIvUkgomgR7,pop,,review,,,2
Chaqueño Palavecino,1GlOpg3dPUft550esb82K3,country,,review,,,1
Adam Faith,284fAcjDaBYlPBLZnQkZU0,rock,,review,,,7
One Desire,1s25YudYTrIRBOSsj917K7,rock,,review,,,1
Atmosphere,1GAS0rb4L8VTPvizAx2O9J,rap,,review,,,5
Saco,1LnBqMojv6Dv6DoPWTDSZ7,electronic,,review,,,3
FIDLAR,3P6duIn7oHeiBACZfYeNud,pop rock,,review,,,26
Bob Dylan,74ASZWbe4lXaubB36ztrGX,rock,,review,,,78
Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,,review,,,7
Frank Turner,27M9shmwhIjRo7WntpT9Rp,rock,,review,,,118
Allison Russell,3JBmecDGXTll46ygrnGTM6,country,,review,,,5
Hayley Gene Penner,1ytHo44bNtIESiArfclJPe,,,review,,,2
Stick To Your Guns,2sqrupqcoipb7UzVKApEnJ,metal,,review,,,7
Saint Deamon,3N3B6aZbGPNDiW5aZesnoG,metal,,review,,,1
Fredrika Stahl,3hWWpC6XAABcySpC1id9Q5,jazz,,review,,,1
Tété,0eykNIBJy8E8Cyd00Y5fqx,pop rock,,review,,,1
Harley Poe,6lqmbDjxe5rhvXIyfNl23o,punk,,review,,,71
Atoms For Peace,7tA9Eeeb68kkiG9Nrvuzmi,pop rock,,review,,,4
Richmond Fontaine,2zTCLiQ8OUIWEyV6eZWzFy,country,,review,,,1
Partenaire Particulier,5jsIYrxcANUkZQPfCdfEWe,pop,,review,,,1
DubVision,3XINWZaloea97SIRiyTJxX,electronic,,review,,,1
Tems,687cZJR45JO7jhk1LHIbgq,soul,,review,,,6
Archetypes Collide,6Gnk08ItppARKX1z1EW3Vn,metal,,review,,,3
Gretta Ray,4xdEmbimxXyo9wXy9lq3ek,alternative,,review,,,1
MUNA,6xdRb2GypJ7DqnWAI2mHGn,pop,,review,,,17
"Goodnight, Texas",5ammRFhN6wQXM30xlhndC5,jazz,,review,,,13
