"artist_name","normalized_candidate","prior_status","internet_status","evidence"
"Northwest Collective ? The Modern Post ? Dustin Kensrue","Northwest Collective ? The Modern Post ? Dustin Kensrue","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Norton Hall Band","Norton Hall Band","cleaned_strict","needs_review","artist_indicator_but_no_strong_online_match"
"ONE A Worship Collective ? Ryan Williams","ONE A Worship Collective ? Ryan Williams","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"One Hope Project","One Hope Project","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"Pearl City Worship","Pearl City Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Pursue Worship","Pursue Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Ramp Worship","Ramp Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Red Rocks Worship","Red Rocks Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Rend Collective","Rend Collective","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Rising Worship ? Wes Compton ? Jake Ledwell","Rising Worship ? Wes Compton ? Jake Ledwell","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Clinton Allen ? Wesley Schrock","River Valley Worship ? Clinton Allen ? Wesley Schrock","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? KK Brink ? Ryan Williams ? Evan John ? Clinton Allen ? Michael Fatkin","River Valley Worship ? KK Brink ? Ryan Williams ? Evan John ? Clinton Allen ? Michael Fatkin","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Ryan Williams","River Valley Worship ? Ryan Williams","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Ryan Williams ? Evan John ? Wesley Schrock ? Aaron Johnson ? Michael Fatkin","River Valley Worship ? Ryan Williams ? Evan John ? Wesley Schrock ? Aaron Johnson ? Michael Fatkin","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Ryan Williams ? KK Strasburg","River Valley Worship ? Ryan Williams ? KK Strasburg","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Wesley Schrock ? Evan John ? Aaron Johnson ? Ryan Williams","River Valley Worship ? Wesley Schrock ? Evan John ? Aaron Johnson ? Ryan Williams","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"River Valley Worship ? Wesley Schrock ? Evan John ? Michael Fatkin ? Clinton Allen ? Ryan Williams","River Valley Worship ? Wesley Schrock ? Evan John ? Michael Fatkin ? Clinton Allen ? Ryan Williams","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"Rock City Worship","Rock City Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Rush Worship","Rush Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Saddleback Worship","Saddleback Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Sagebrush Music","Sagebrush Music","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Sagu Worship","Sagu Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"SEU Worship","SEU Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"SEU Worship ? David Ryan Cook ? Ryan Len Johnson","SEU Worship ? David Ryan Cook ? Ryan Len Johnson","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"SEU Worship ? Ryan Len Johnson","SEU Worship ? Ryan Len Johnson","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Skull Church","Skull Church","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Soul City Worship ? Patrick Mayberry","Soul City Worship ? Patrick Mayberry","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Southside Worship","Southside Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Sovereign Grace Music","Sovereign Grace Music","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Stockholm Worship","Stockholm Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Summit Collective","Summit Collective","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Summit Worship","Summit Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"TFH Worship","TFH Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Beloved Music","The Beloved Music","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Church Will Sing","The Church Will Sing","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Classic City Collective","The Classic City Collective","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Crossing Collective","The Crossing Collective","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Heart Of Worship","The Heart Of Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Michael Gungor Band","The Michael Gungor Band","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The New Collective ? Chelsea Phillips","The New Collective ? Chelsea Phillips","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Rock Music ? Steele Croswhite","The Rock Music ? Steele Croswhite","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Summit Church ? Kat Robertson","The Summit Church ? Kat Robertson","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"The Village Church ? Grant McCurdy ? Michael Bleecker ? Jeff Capps","The Village Church ? Grant McCurdy ? Michael Bleecker ? Jeff Capps","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"The Worship Initiative ? Shane & Shane ? Bethany Barnard ? Adam Westlake ? Ross Fishburn","The Worship Initiative ? Shane & Shane ? Bethany Barnard ? Adam Westlake ? Ross Fishburn","rejected","needs_review","artist_indicator_but_no_strong_online_match"
"The Worship Initiative and Shane & Shane","The Worship Initiative and Shane & Shane","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Thine Worship","Thine Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Tommee Profitt Band feat. Brooke Griffith","Tommee Profitt Band","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"TRIBL MUSIC","TRIBL MUSIC","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Umobile Worship","Umobile Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Upper Room Music","Upper Room Music","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vertical Worship","Vertical Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vertical Worship ? Andi Rozier","Vertical Worship ? Andi Rozier","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vertical Worship ? Heather Headley","Vertical Worship ? Heather Headley","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vertical Worship ? Jon Guerra","Vertical Worship ? Jon Guerra","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vertical Worship ? Meredith Andrews","Vertical Worship ? Meredith Andrews","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship","Vineyard Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship ? Anabeth Morgan","Vineyard Worship ? Anabeth Morgan","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship ? Andy Hatherly","Vineyard Worship ? Andy Hatherly","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship ? Dana Masters","Vineyard Worship ? Dana Masters","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship ? Joshua Miller","Vineyard Worship ? Joshua Miller","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Vineyard Worship ? Sarah Elmer","Vineyard Worship ? Sarah Elmer","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"VOUS Worship","VOUS Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Watermark Worship","Watermark Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Wave Church Worship","Wave Church Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Central","Worship Central","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Central ? Ben Cantelon","Worship Central ? Ben Cantelon","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Central ? Luke Hellebronth","Worship Central ? Luke Hellebronth","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Central ? Nick Herbert","Worship Central ? Nick Herbert","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Central Australia","Worship Central Australia","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Worship Song Lyrics","Worship Song Lyrics","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"YouthQuake Worship","YouthQuake Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Zac Hicks + Cherry Creek Worship","Zac Hicks + Cherry Creek Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
"Zealand Worship","Zealand Worship","cleaned_v2_only","needs_review","artist_indicator_but_no_strong_online_match"
