id,song_id,source_type,source_url,external_source_id,license_notes,fetched_at,raw_payload_path,confidence,created_at
61811,59138,merged_csv_import,,437299,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:38
61835,59161,merged_csv_import,,437505,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:38
61845,59169,merged_csv_import,,437606,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:38
61846,59170,merged_csv_import,,437613,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61847,59171,merged_csv_import,,437615,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61850,59174,merged_csv_import,,437662,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61851,59175,merged_csv_import,,437683,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61859,59183,merged_csv_import,,437723,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61860,59184,merged_csv_import,,437727,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61874,59198,merged_csv_import,,437797,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61882,59206,merged_csv_import,,437882,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61895,59217,merged_csv_import,,438021,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61896,59218,merged_csv_import,,438027,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61899,59221,merged_csv_import,,438044,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61911,59233,merged_csv_import,,502196,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61912,59233,merged_csv_import,,438215,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61915,59236,merged_csv_import,,438239,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61946,59265,merged_csv_import,,438405,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61958,59277,merged_csv_import,,438514,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:39
61972,59290,merged_csv_import,,438602,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
61974,59292,merged_csv_import,,438604,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
61981,59299,merged_csv_import,,438670,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
61988,59305,merged_csv_import,,438726,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
61995,59312,merged_csv_import,,438777,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62007,59324,merged_csv_import,,438848,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62013,59329,merged_csv_import,,438883,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62031,59347,merged_csv_import,,439004,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62032,59348,merged_csv_import,,439005,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62035,59351,merged_csv_import,,439010,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62045,59361,merged_csv_import,,439164,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62046,59362,merged_csv_import,,439166,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62047,59363,merged_csv_import,,439168,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62048,59364,merged_csv_import,,439173,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62049,59365,merged_csv_import,,439176,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62050,59366,merged_csv_import,,439180,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62051,59367,merged_csv_import,,439184,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62052,59368,merged_csv_import,,439187,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62054,59370,merged_csv_import,,439236,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62066,59382,merged_csv_import,,439308,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:40
62117,59432,merged_csv_import,,439574,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62118,59433,merged_csv_import,,439575,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62119,59434,merged_csv_import,,439580,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62137,59451,merged_csv_import,,439724,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62140,59454,merged_csv_import,,439735,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62157,59471,merged_csv_import,,439863,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62158,59472,merged_csv_import,,439868,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62168,59482,merged_csv_import,,439947,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62180,59494,merged_csv_import,,440085,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:41
62195,59509,merged_csv_import,,440174,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62196,59510,merged_csv_import,,440175,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62197,59511,merged_csv_import,,440176,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62201,59515,merged_csv_import,,440198,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62210,59524,merged_csv_import,,440258,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62211,59525,merged_csv_import,,440260,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62243,59557,merged_csv_import,,440591,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62246,59560,merged_csv_import,,440630,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62258,59572,merged_csv_import,,440713,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62264,59578,merged_csv_import,,440740,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62293,59607,merged_csv_import,,441068,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:42
62368,59681,merged_csv_import,,441643,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:43
62376,59689,merged_csv_import,,441682,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:43
62406,59719,merged_csv_import,,441887,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:43
62422,59735,merged_csv_import,,441987,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62487,59797,merged_csv_import,,442434,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62489,59799,merged_csv_import,,442440,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62521,59831,merged_csv_import,,442595,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62522,59832,merged_csv_import,,442606,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62523,59833,merged_csv_import,,442608,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62524,59834,merged_csv_import,,442611,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62525,59835,merged_csv_import,,442619,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:44
62556,59864,merged_csv_import,,442847,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:45
62557,59865,merged_csv_import,,442848,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:45
62577,59883,merged_csv_import,,442984,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:45
62590,59895,merged_csv_import,,443076,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:45
62652,59955,merged_csv_import,,443494,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:45
62667,59970,merged_csv_import,,443566,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62675,59978,merged_csv_import,,443606,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62687,59990,merged_csv_import,,443704,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62714,60017,merged_csv_import,,443883,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62721,60024,merged_csv_import,,443915,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62722,60025,merged_csv_import,,443924,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62723,60026,merged_csv_import,,443928,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62733,60036,merged_csv_import,,443996,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62759,60062,merged_csv_import,,444152,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62778,60081,merged_csv_import,,444275,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62795,60098,merged_csv_import,,444475,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62796,60099,merged_csv_import,,444476,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:46
62820,60123,merged_csv_import,,444666,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62830,60133,merged_csv_import,,444752,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62854,60157,merged_csv_import,,444938,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62857,60160,merged_csv_import,,505030,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62858,60160,merged_csv_import,,444983,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62894,60194,merged_csv_import,,445276,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62905,60205,merged_csv_import,,445343,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62906,60206,merged_csv_import,,445361,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62913,60213,merged_csv_import,,445418,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62914,60214,merged_csv_import,,445420,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:47
62931,60231,merged_csv_import,,445527,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62932,60232,merged_csv_import,,445530,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62933,60233,merged_csv_import,,445535,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62947,60247,merged_csv_import,,445657,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62948,60247,merged_csv_import,,533819,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62949,60248,merged_csv_import,,445669,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62950,60249,merged_csv_import,,445671,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62960,60259,merged_csv_import,,445746,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62962,60261,merged_csv_import,,445752,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62966,60265,merged_csv_import,,445765,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62974,60273,merged_csv_import,,445795,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
62993,60291,merged_csv_import,,445983,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63003,60301,merged_csv_import,,446029,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63004,60301,merged_csv_import,,541256,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63026,60322,merged_csv_import,,446202,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63036,60332,merged_csv_import,,446307,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63050,60346,merged_csv_import,,446483,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63057,60353,merged_csv_import,,446522,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63060,60356,merged_csv_import,,446551,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63061,60357,merged_csv_import,,446552,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:48
63069,60365,merged_csv_import,,446596,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63097,60392,merged_csv_import,,446805,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63122,60417,merged_csv_import,,447023,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63125,60420,merged_csv_import,,447039,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63137,60431,merged_csv_import,,447148,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63138,60432,merged_csv_import,,447152,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63147,60441,merged_csv_import,,447253,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63153,60447,merged_csv_import,,447300,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63181,60475,merged_csv_import,,447478,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63184,60478,merged_csv_import,,447490,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:49
63190,60484,merged_csv_import,,447530,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63194,60488,merged_csv_import,,447541,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63202,60496,merged_csv_import,,447614,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63211,60505,merged_csv_import,,447677,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63272,60564,merged_csv_import,,448119,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63273,60565,merged_csv_import,,448120,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63289,60581,merged_csv_import,,448271,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63302,60594,merged_csv_import,,448364,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:50
63331,60623,merged_csv_import,,448458,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:51
63363,60655,merged_csv_import,,448772,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:51
63401,60693,merged_csv_import,,449093,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:51
63402,60693,merged_csv_import,,530842,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:51
63414,60705,merged_csv_import,,449157,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:52
63454,60744,merged_csv_import,,449414,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:52
63521,60810,merged_csv_import,,449810,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:53
63526,60815,merged_csv_import,,449833,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:53
63544,60833,merged_csv_import,,449932,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:53
63551,60840,merged_csv_import,,449957,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:53
63557,60846,merged_csv_import,,449971,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:53
63643,60929,merged_csv_import,,451708,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:54
63826,61109,merged_csv_import,,454945,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:55
63909,61189,merged_csv_import,,457218,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:55
64156,61430,merged_csv_import,,461993,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:57
64157,61431,merged_csv_import,,462052,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:57
64213,61483,merged_csv_import,,463307,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:57
64214,61484,merged_csv_import,,463332,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:57
64215,61485,merged_csv_import,,463335,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:57
64318,61582,merged_csv_import,,467156,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64319,61583,merged_csv_import,,467158,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64320,61584,merged_csv_import,,467161,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64321,61585,merged_csv_import,,467163,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64322,61586,merged_csv_import,,467165,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64355,61615,merged_csv_import,,467732,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64356,61616,merged_csv_import,,467742,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64357,61616,merged_csv_import,,467734,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:27:58
64833,62083,merged_csv_import,,481308,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:01
65401,62640,merged_csv_import,,493371,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:04
65486,62724,merged_csv_import,,495150,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:05
65539,62776,merged_csv_import,,495463,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:05
65580,62816,merged_csv_import,,495742,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:06
65621,62857,merged_csv_import,,495963,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:06
65646,62882,merged_csv_import,,496132,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:06
65662,62898,merged_csv_import,,496200,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:06
65675,62911,merged_csv_import,,496253,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:06
65710,62945,merged_csv_import,,496432,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:07
65747,62982,merged_csv_import,,496761,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:07
65765,63000,merged_csv_import,,496884,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\processed\merged_spotify_chords.csv,,2026-04-01 00:28:07
