song_id,popularity,danceability,energy,spotify_key,loudness,spotify_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
73220,29,0.755,0.864,0,-6.065,1,0.148,0.0179,0.0,0.357,0.806,97.993,224640,4
73221,38,0.608,0.766,8,-5.634,1,0.0312,0.0556,0.0,0.0873,0.396,110.003,200827,4
73238,22,0.535,0.816,3,-3.602,0,0.0347,0.000235,0.0,0.109,0.294,119.975,193120,4
73280,29,0.407,0.601,10,-7.194,1,0.0305,0.0426,0.0,0.137,0.219,147.934,236000,4
73284,26,0.585,0.318,7,-11.556,1,0.043,0.744,0.0,0.0946,0.387,123.618,207987,4
73297,17,0.539,0.397,4,-11.001,1,0.0295,0.68,2.82e-06,0.097,0.385,118.037,183427,4
73298,20,0.687,0.656,11,-7.161,0,0.0319,0.519,1.47e-06,0.111,0.488,112.007,338240,4
73306,18,0.599,0.69,0,-3.749,1,0.033,0.129,0.0,0.0966,0.36,113.135,205440,4
73315,23,0.269,0.587,3,-8.603,1,0.0358,0.108,3.39e-06,0.615,0.257,107.769,231320,4
73325,28,0.528,0.926,0,-3.136,1,0.0347,0.00326,0.0,0.305,0.401,145.987,243827,4
73329,25,0.482,0.913,9,-4.719,1,0.0581,0.0321,0.000185,0.353,0.649,103.976,191533,4
73382,28,0.428,0.878,8,-4.312,1,0.0461,0.0356,0.0,0.155,0.269,104.85,195173,4
73395,17,0.441,0.767,8,-5.027,1,0.033,0.00293,0.000186,0.0976,0.359,82.509,241440,4
73406,27,0.341,0.336,1,-8.99,1,0.0297,0.867,0.0512,0.134,0.0398,123.666,241707,4
73445,57,0.558,0.311,4,-9.582,0,0.0288,0.887,0.0,0.118,0.415,95.978,163480,4
73497,30,0.236,0.948,6,-3.954,0,0.0816,0.000155,0.000141,0.0691,0.0668,103.335,205693,4
73541,32,0.451,0.673,0,-5.807,1,0.0317,0.512,0.0,0.112,0.296,148.009,206720,4
73568,28,0.566,0.952,2,-5.362,1,0.0518,0.00226,0.0,0.281,0.277,100.033,195293,4
73575,10,0.45,0.694,4,-5.65,0,0.0307,0.0341,1.17e-06,0.345,0.276,146.338,229947,4
73577,27,0.568,0.675,10,-8.479,0,0.0647,0.0215,0.0,0.0699,0.173,140.089,246387,4
73591,8,0.472,0.944,0,-3.69,1,0.0533,0.000275,0.0,0.42,0.33,136.952,215493,3
73619,22,0.612,0.338,5,-6.493,1,0.0314,0.0236,0.00016,0.0858,0.215,121.974,396907,4
73623,42,0.224,0.928,8,-3.545,1,0.0634,1.27e-05,0.0,0.114,0.329,124.287,268200,4
73649,36,0.589,0.616,9,-6.164,1,0.0297,0.0302,0.0,0.203,0.855,81.463,249227,4
73669,26,0.484,0.824,0,-5.194,0,0.0612,0.00833,0.0,0.154,0.688,75.301,217573,4
73735,28,0.501,0.776,1,-5.025,0,0.0278,0.000612,1.88e-05,0.194,0.349,92.279,230453,4
73736,7,0.632,0.686,7,-4.623,1,0.0406,0.0407,0.0,0.116,0.579,141.882,245600,4
73767,24,0.629,0.666,0,-5.892,1,0.0343,0.0318,0.0,0.117,0.434,135.968,225440,4
73768,24,0.663,0.825,6,-5.61,0,0.0406,0.104,0.0,0.317,0.469,95.959,222760,4
73787,12,0.461,0.977,4,-4.161,1,0.0454,0.00221,0.0,0.0591,0.882,95.39,185120,4
73791,30,0.708,0.635,4,-5.304,0,0.0389,0.0324,0.000495,0.109,0.387,110.978,236147,4
73796,26,0.569,0.167,5,-16.787,1,0.0373,0.922,4.55e-05,0.0951,0.171,120.485,168067,4
73817,25,0.539,0.807,2,-3.445,0,0.042,0.000598,0.0,0.108,0.55,130.047,178093,4
73818,5,0.511,0.614,4,-5.616,1,0.0303,0.0216,2.95e-05,0.198,0.0708,148.021,226827,4
73819,22,0.597,0.645,0,-4.563,1,0.0346,0.538,0.0,0.296,0.745,150.043,211653,4
73820,13,0.603,0.804,7,-3.78,0,0.0709,0.0782,0.0,0.239,0.737,93.854,227840,4
73824,30,0.557,0.965,2,-3.1,1,0.101,0.00456,0.0,0.366,0.397,142.914,234960,4
73847,29,0.43,0.652,0,-6.164,1,0.0272,0.0716,0.0,0.139,0.378,81.983,223995,3
73938,33,0.326,0.92,7,-4.076,0,0.063,0.0223,0.0,0.189,0.579,182.064,188200,4
73956,29,0.53,0.877,11,-3.693,1,0.0431,0.00869,0.0,0.123,0.21,117.953,230333,4
73957,35,0.467,0.96,9,-5.541,1,0.0785,0.0275,2.23e-06,0.475,0.683,93.925,149347,4
73962,3,0.386,0.903,9,-4.123,1,0.0492,0.0201,0.0,0.0592,0.532,194.306,184360,4
73972,26,0.539,0.36,9,-8.739,1,0.0278,0.606,0.0,0.103,0.198,149.868,262880,3
73979,15,0.331,0.782,10,-5.35,0,0.0397,0.00299,0.0128,0.406,0.116,129.501,357587,4
73990,12,0.474,0.832,4,-6.036,1,0.0363,0.00211,0.0,0.112,0.321,141.903,260400,4
73999,18,0.27,0.757,4,-6.127,1,0.0392,0.0647,5.22e-05,0.104,0.276,83.148,303547,4
74029,17,0.372,0.896,3,-4.852,1,0.047,0.0129,1.45e-05,0.107,0.206,119.187,302480,4
74048,29,0.459,0.882,6,-3.983,1,0.0382,0.00865,0.0,0.184,0.526,185.041,173787,4
74073,26,0.358,0.911,9,-2.646,0,0.057,0.00994,0.0,0.115,0.313,169.547,196920,4
74076,31,0.537,0.882,1,-5.531,1,0.0529,0.00851,1.36e-06,0.314,0.524,133.035,208427,4
74081,26,0.619,0.522,7,-7.877,1,0.0287,0.197,0.0,0.124,0.661,150.041,255200,4
74082,23,0.577,0.893,0,-3.231,1,0.0695,0.000429,5.72e-05,0.117,0.836,89.998,185760,4
74101,24,0.564,0.507,1,-8.842,0,0.0285,0.00629,0.00193,0.0817,0.108,110.358,246107,4
74105,21,0.355,0.776,11,-4.301,1,0.0365,0.106,0.0,0.152,0.337,171.1,289813,4
74108,33,0.686,0.415,4,-10.16,0,0.0268,0.723,0.148,0.0966,0.354,135.987,199280,4
74117,25,0.399,0.962,1,-3.246,0,0.086,0.00221,0.0,0.203,0.299,153.945,233027,4
74127,13,0.458,0.196,9,-11.593,1,0.0285,0.9,0.000165,0.106,0.293,100.804,215907,4
74128,34,0.419,0.796,2,-5.817,1,0.0381,0.167,0.0,0.13,0.515,83.735,325040,4
74129,31,0.685,0.815,3,-3.405,1,0.0321,0.00157,4.92e-05,0.148,0.712,131.981,221133,4
74130,28,0.459,0.378,11,-8.57,1,0.027,0.654,0.0,0.114,0.135,75.153,217920,4
74137,29,0.455,0.79,9,-4.134,0,0.0313,0.0952,0.0,0.0887,0.467,101.044,175453,4
74138,26,0.439,0.851,3,-5.475,1,0.0367,0.00533,0.0,0.162,0.792,147.986,188373,4
74141,40,0.554,0.82,7,-6.156,1,0.0486,0.114,1.87e-06,0.204,0.372,120.893,258107,3
74151,30,0.614,0.746,5,-7.25,1,0.0268,0.0944,0.000155,0.109,0.668,113.007,245987,4
74159,21,0.586,0.921,11,-5.529,1,0.108,0.0529,0.0,0.965,0.55,114.986,213880,4
74180,12,0.218,0.779,7,-3.913,1,0.043,9.3e-06,0.000344,0.192,0.431,131.188,201813,1
74193,15,0.538,0.798,2,-8.289,1,0.0638,0.805,6e-05,0.353,0.592,104.934,191040,4
74196,24,0.582,0.661,2,-6.283,1,0.0382,0.0235,0.0,0.688,0.21,126.222,216827,4
74235,13,0.345,0.764,9,-4.956,1,0.0339,9.53e-05,1.48e-06,0.0771,0.505,171.953,210640,4
74261,11,0.576,0.835,0,-6.38,1,0.0285,0.000867,0.000198,0.164,0.855,130.046,227573,4
74263,26,0.279,0.917,9,-3.435,1,0.0503,0.00592,0.0,0.119,0.551,175.588,258640,4
74269,37,0.318,0.8,2,-5.691,1,0.0472,0.00255,0.0,0.195,0.222,174.051,290867,4
74282,28,0.538,0.846,1,-4.922,1,0.0267,0.00135,0.0,0.111,0.295,101.964,197827,4
74284,38,0.268,0.921,2,-4.108,1,0.0825,7.44e-05,0.0,0.161,0.368,100.885,166440,3
74303,18,0.327,0.873,1,-3.792,1,0.0423,0.00231,0.0,0.124,0.419,164.143,186173,4
74305,12,0.388,0.819,0,-7.748,1,0.0526,0.0196,0.0,0.751,0.531,149.721,321240,4
74320,27,0.541,0.706,10,-6.221,1,0.0262,0.00709,0.0,0.291,0.587,90.001,198320,4
74321,23,0.428,0.663,4,-6.217,1,0.0295,0.0152,0.0,0.144,0.232,145.948,317187,4
74387,19,0.6,0.41,4,-10.477,1,0.0234,0.607,0.00734,0.142,0.302,104.077,259187,4
74421,36,0.534,0.771,6,-6.753,0,0.0369,0.000143,0.0,0.229,0.359,126.396,208987,4
74442,22,0.446,0.868,6,-3.9,0,0.0386,3.39e-05,0.0,0.113,0.807,90.095,195467,4
74445,27,0.526,0.81,9,-5.256,0,0.0339,0.00328,1.04e-05,0.0692,0.48,140.039,281480,4
74495,60,0.654,0.469,1,-6.141,1,0.0308,0.627,0.0,0.119,0.698,144.117,226253,4
74500,28,0.601,0.693,10,-5.601,1,0.0303,0.00241,3.2e-06,0.165,0.248,124.09,232080,4
74502,11,0.51,0.396,0,-12.909,1,0.0338,0.519,0.00124,0.108,0.142,73.004,259760,4
74511,27,0.368,0.707,11,-5.021,1,0.0294,0.00017,0.0,0.0949,0.372,154.0,227360,4
74524,10,0.261,0.548,1,-5.319,1,0.0327,0.00531,0.0,0.0971,0.301,155.963,185293,3
74527,28,0.464,0.856,3,-4.229,0,0.0315,0.0143,0.0,0.152,0.345,148.188,239227,4
74528,39,0.437,0.683,7,-6.229,1,0.0308,0.0808,0.0,0.134,0.323,94.184,268493,4
74530,52,0.572,0.967,4,-3.733,0,0.0967,0.00651,0.0,0.076,0.527,121.008,194200,4
74533,22,0.226,0.568,2,-6.983,1,0.0324,0.13,3.2e-06,0.167,0.256,167.422,231480,4
74541,22,0.516,0.874,1,-3.267,1,0.0749,0.000651,0.0,0.103,0.896,75.033,177213,4
74545,11,0.476,0.921,3,-4.074,1,0.0497,0.000372,0.0,0.0777,0.476,95.947,208747,4
74551,13,0.584,0.215,0,-10.83,1,0.0314,0.815,0.000905,0.0865,0.385,109.335,272133,4
74552,33,0.571,0.404,9,-11.599,0,0.0277,0.459,0.00583,0.0987,0.479,138.007,170160,4
74582,17,0.559,0.929,7,-1.693,1,0.0434,0.0264,0.0,0.178,0.173,155.095,169784,4
74640,41,0.349,0.963,2,-3.448,1,0.0791,2.85e-05,0.0,0.37,0.488,173.876,208880,4
74731,15,0.49,0.73,6,-4.173,1,0.0321,0.0722,0.0,0.317,0.311,97.023,196253,4
74779,17,0.533,0.922,10,-5.013,1,0.0501,0.00143,0.000786,0.0816,0.781,141.24,218827,4
74803,45,0.573,0.829,0,-5.606,1,0.0408,0.0269,0.0,0.113,0.398,128.037,229373,4
74829,6,0.37,0.601,4,-7.408,0,0.0342,0.77,0.315,0.101,0.181,138.833,222987,4
74840,17,0.476,0.938,0,-5.006,0,0.214,0.00944,1.86e-05,0.205,0.494,164.991,189853,4
74854,13,0.581,0.58,10,-6.46,1,0.0284,0.0369,1.01e-06,0.118,0.525,98.075,297800,4
74882,19,0.638,0.641,7,-7.04,1,0.0287,0.00277,0.00105,0.437,0.285,89.996,337307,4
74883,36,0.565,0.938,7,-5.176,0,0.119,0.0519,0.0,0.87,0.465,100.054,358800,4
74939,21,0.404,0.81,6,-4.439,1,0.0354,0.000591,0.0,0.252,0.14,166.957,221560,4
74941,29,0.59,0.939,8,-4.253,1,0.0368,0.000328,2.07e-06,0.129,0.763,132.049,156040,4
74956,43,0.423,0.833,7,-6.235,1,0.0339,0.000657,0.0,0.0557,0.526,82.019,166200,4
74958,27,0.511,0.847,1,-3.743,1,0.0339,0.000108,0.0,0.107,0.811,151.939,169253,4
74986,3,0.502,0.268,6,-11.896,1,0.0271,0.747,0.0,0.171,0.177,147.505,218187,4
75109,36,0.553,0.68,0,-5.483,0,0.0304,0.0007,0.0,0.0854,0.159,123.997,232213,4
75139,22,0.169,0.917,8,-4.22,1,0.122,0.00377,0.0,0.352,0.59,204.244,202667,4
75183,16,0.392,0.876,7,-4.821,1,0.0363,4.7e-05,0.0,0.207,0.609,161.022,184088,4
75184,11,0.487,0.974,9,-4.819,1,0.0536,4.49e-05,6.9e-06,0.487,0.847,139.978,203773,4
75199,19,0.536,0.605,5,-6.231,1,0.0283,0.129,0.0,0.119,0.156,137.928,236827,4
75204,33,0.587,0.951,1,-2.965,1,0.0333,0.0213,0.0,0.417,0.69,104.978,235693,4
75220,25,0.505,0.894,2,-3.758,0,0.0513,0.00501,0.0,0.184,0.639,127.893,183907,4
75229,17,0.571,0.608,1,-14.405,1,0.0474,0.00344,0.0,0.0594,0.626,117.932,199453,4
75241,3,0.582,0.893,4,-3.218,1,0.0495,0.046,0.0,0.475,0.929,136.013,160933,4
75274,5,0.49,0.826,8,-4.85,1,0.0301,0.0279,0.0,0.0973,0.364,89.97,215947,4
75288,22,0.451,0.893,4,-7.09,1,0.0488,0.0151,5.01e-05,0.663,0.476,96.035,259400,4
75293,8,0.391,0.482,9,-8.308,1,0.0316,0.524,0.0,0.359,0.188,142.795,443067,4
75331,37,0.454,0.416,4,-6.378,1,0.0278,0.209,0.0,0.135,0.179,154.908,222893,4
75388,42,0.425,0.79,9,-6.675,1,0.0471,0.0157,0.000255,0.0625,0.297,120.998,326067,4
75414,45,0.395,0.972,1,-2.859,0,0.0705,0.00526,2.1e-06,0.136,0.343,181.848,221680,4
75420,29,0.216,0.513,5,-5.943,1,0.0293,0.0275,0.0,0.135,0.494,81.009,203867,3
75432,32,0.35,0.805,2,-4.323,0,0.0387,0.00199,0.252,0.196,0.11,154.014,422773,4
75439,2,0.663,0.381,0,-8.189,1,0.0352,0.684,0.0,0.117,0.491,73.024,238707,4
75440,6,0.684,0.0654,6,-18.179,1,0.0402,0.924,3.72e-05,0.106,0.214,123.065,192653,4
75451,14,0.606,0.137,5,-12.364,1,0.0347,0.917,0.0,0.089,0.437,77.418,224599,4
75563,21,0.364,0.925,9,-5.426,0,0.0842,0.000487,0.0,0.404,0.529,182.359,169120,4
75574,23,0.399,0.922,7,-3.162,1,0.0529,5.1e-05,0.0,0.124,0.407,158.001,215933,4
75585,25,0.427,0.818,7,-5.636,0,0.0346,0.00108,1.1e-06,0.112,0.331,151.996,278600,4
75612,8,0.373,0.36,9,-8.677,1,0.0266,0.641,1.05e-05,0.0936,0.18,148.25,311612,4
75617,23,0.435,0.754,7,-4.663,1,0.0352,0.00209,0.0,0.0853,0.596,90.272,235067,4
75619,10,0.301,0.817,10,-5.138,0,0.0566,0.000172,6.65e-05,0.172,0.141,162.034,226000,4
75624,34,0.601,0.888,11,-3.229,0,0.0296,0.000114,0.0,0.134,0.514,115.001,196467,4
75639,33,0.46,0.848,1,-4.337,1,0.0398,0.0184,0.0,0.282,0.609,165.074,237093,4
75685,33,0.307,0.977,3,-2.655,1,0.0952,0.000105,0.0,0.155,0.481,122.346,144120,4
75719,37,0.527,0.255,11,-12.621,1,0.0373,0.857,0.00105,0.0746,0.202,129.169,269680,4
75736,10,0.72,0.319,7,-10.254,1,0.0308,0.542,0.0,0.322,0.71,123.787,169627,4
75737,24,0.357,0.38,4,-9.725,0,0.0276,0.357,0.0,0.5,0.176,73.947,477120,4
75745,35,0.58,0.44,9,-9.943,1,0.0236,0.149,9.71e-06,0.0729,0.531,98.977,227416,4
75767,24,0.567,0.921,10,-6.125,1,0.0488,0.00565,0.0,0.069,0.765,96.02,136253,4
75785,7,0.399,0.723,5,-4.937,0,0.0317,1.21e-05,0.0,0.311,0.232,149.153,273067,4
75792,30,0.532,0.942,1,-4.21,1,0.0455,0.0295,3.65e-05,0.174,0.468,136.033,245160,4
75794,28,0.414,0.828,1,-4.893,1,0.0477,0.0372,3.64e-06,0.172,0.306,154.017,314027,3
75810,28,0.407,0.65,9,-3.955,1,0.031,0.00129,0.0,0.119,0.0856,170.003,225480,4
75839,12,0.347,0.965,4,-5.362,1,0.0903,0.000234,0.0,0.105,0.369,169.005,252493,4
75840,9,0.298,0.668,7,-4.682,1,0.0341,0.000775,0.0,0.116,0.481,169.376,212640,3
75953,24,0.211,0.976,9,-4.717,1,0.186,0.000176,0.000222,0.96,0.213,126.92,461347,4
75956,26,0.679,0.59,10,-9.25,1,0.0271,0.0875,1.56e-06,0.0698,0.855,104.188,235032,4
75958,30,0.345,0.763,5,-4.394,1,0.0318,0.0145,0.0,0.287,0.147,172.108,186840,4
75959,31,0.508,0.877,0,-5.416,1,0.0275,0.0217,5.07e-05,0.124,0.444,149.015,217947,4
75982,36,0.527,0.414,4,-7.254,1,0.0268,0.483,6.14e-06,0.0998,0.209,130.028,199920,4
75984,28,0.472,0.874,5,-6.597,1,0.0379,0.000618,7.62e-05,0.215,0.562,147.067,264693,4
75997,25,0.402,0.671,2,-4.232,1,0.0307,0.0693,0.0,0.312,0.263,148.642,379467,4
76000,18,0.617,0.0923,8,-14.905,1,0.0294,0.906,2.49e-06,0.11,0.227,92.901,245427,1
76045,9,0.526,0.968,2,-3.541,1,0.101,0.00473,2.37e-05,0.134,0.811,177.961,143000,4
76046,17,0.359,0.934,2,-2.85,1,0.117,0.000167,0.000107,0.378,0.527,181.842,255360,4
76051,26,0.485,0.943,11,-7.009,0,0.0347,0.00526,2.09e-05,0.113,0.357,131.996,233933,4
76053,5,0.432,0.382,7,-6.691,1,0.0308,0.755,4.21e-05,0.109,0.287,133.368,208987,3
76066,11,0.455,0.521,6,-8.402,1,0.0318,0.206,2.09e-06,0.149,0.377,151.334,175040,4
76122,16,0.319,0.476,6,-5.253,0,0.0295,0.0303,8.98e-05,0.102,0.122,97.582,263493,4
76133,35,0.421,0.488,9,-7.862,1,0.0267,0.167,1.66e-05,0.159,0.234,140.52,243960,4
76151,47,0.613,0.837,10,-3.382,0,0.114,0.00405,0.0,0.121,0.638,90.007,250667,4
76154,22,0.291,0.698,8,-5.903,1,0.0292,0.000515,0.521,0.146,0.276,84.168,202307,4
76196,24,0.531,0.946,0,-4.996,0,0.0639,0.0156,5.97e-06,0.21,0.407,142.032,236440,3
76208,23,0.49,0.412,3,-9.679,1,0.0283,0.476,0.203,0.181,0.201,142.995,436560,4
76225,13,0.427,0.875,1,-4.863,1,0.0455,0.000265,0.0,0.212,0.561,171.072,218507,4
76226,29,0.452,0.871,1,-4.66,1,0.0415,0.000995,0.0,0.115,0.696,170.007,213320,4
76335,35,0.286,0.334,0,-9.007,1,0.0312,0.796,3.09e-06,0.0959,0.073,139.425,329173,4
76353,23,0.469,0.514,4,-3.686,1,0.0345,0.114,3.56e-05,0.486,0.442,163.974,219267,4
76397,21,0.627,0.66,2,-6.274,1,0.039,0.0324,0.000405,0.227,0.593,135.998,193720,4
76412,25,0.375,0.367,6,-7.066,0,0.0271,0.422,0.0,0.408,0.199,139.725,236360,4
76423,41,0.523,0.938,11,-5.607,1,0.0472,0.0289,0.0,0.517,0.427,149.957,188400,4
76424,22,0.29,0.425,8,-10.44,1,0.0334,0.235,6.48e-05,0.0932,0.352,80.931,276760,4
76426,28,0.196,0.715,7,-6.042,1,0.0427,0.0323,1.72e-06,0.103,0.257,195.59,284653,3
76431,28,0.382,0.302,2,-10.862,1,0.0331,0.0285,0.000145,0.111,0.256,135.076,267840,4
76450,33,0.478,0.816,11,-6.333,1,0.202,0.0433,2.99e-06,0.502,0.542,158.443,151653,4
76458,65,0.431,0.485,7,-8.085,1,0.0274,0.452,0.0,0.544,0.367,145.22,342493,4
76477,27,0.482,0.827,1,-4.953,1,0.0326,0.000604,7.9e-05,0.0815,0.442,92.36,169200,4
76491,22,0.393,0.554,2,-7.635,1,0.0281,0.087,0.00268,0.159,0.273,79.786,236133,4
76504,24,0.378,0.586,6,-15.008,1,0.0542,0.0121,0.0,0.267,0.784,185.987,153653,4
76536,20,0.459,0.958,0,-2.696,0,0.116,0.181,0.0,0.763,0.388,127.936,113933,4
76605,13,0.354,0.898,7,-4.045,1,0.0562,0.00236,0.0,0.104,0.424,168.595,251920,4
76634,44,0.47,0.914,6,-4.808,0,0.0622,0.0239,0.0,0.314,0.335,146.139,182853,3
76695,30,0.47,0.647,4,-5.976,1,0.0255,0.0492,3.96e-06,0.414,0.245,147.999,208693,4
76696,31,0.47,0.882,4,-5.296,1,0.0437,0.0114,0.0,0.0893,0.64,158.01,254227,4
76697,28,0.478,0.943,0,-4.653,1,0.0628,0.0024,1.69e-05,0.251,0.567,154.018,186733,4
76724,28,0.519,0.893,1,-5.037,1,0.0758,0.001,0.000931,0.433,0.525,142.022,309104,4
76750,34,0.532,0.422,2,-10.264,0,0.028,0.241,1.46e-05,0.0818,0.472,131.934,182920,4
76766,36,0.561,0.495,5,-5.899,1,0.0263,0.386,0.0,0.0994,0.468,137.867,238013,4
76814,16,0.549,0.871,9,-5.821,1,0.0611,0.000442,0.0,0.211,0.363,93.485,225040,4
76828,15,0.444,0.94,2,-4.499,1,0.0551,0.0045,0.0,0.164,0.473,100.71,221307,4
76855,35,0.41,0.234,10,-10.767,1,0.0322,0.706,0.0,0.107,0.153,122.022,236560,4
76875,28,0.683,0.743,6,-4.193,1,0.0467,0.161,0.0,0.259,0.68,141.957,217400,4
76889,20,0.542,0.903,0,-3.522,1,0.0356,0.00719,0.0,0.214,0.67,149.677,205667,4
76963,25,0.465,0.843,9,-4.652,0,0.0373,0.00468,0.0,0.158,0.337,150.004,241453,4
77110,28,0.509,0.732,4,-5.171,1,0.0343,0.301,3.52e-05,0.123,0.246,158.098,236267,4
77111,24,0.5,0.91,11,-5.215,1,0.0548,0.00176,0.0,0.337,0.642,100.975,232507,4
77163,30,0.261,0.879,9,-5.279,0,0.0387,0.00886,0.015,0.425,0.352,132.186,178973,4
77164,22,0.405,0.445,9,-9.776,1,0.0293,0.506,0.0997,0.0828,0.226,87.208,207573,4
77173,30,0.325,0.821,9,-5.39,1,0.0411,0.013,0.0,0.169,0.605,187.985,181160,4
77204,33,0.187,0.491,0,-6.734,1,0.0326,0.117,5.71e-05,0.527,0.239,151.568,382347,4
77228,15,0.575,0.428,2,-9.467,1,0.0296,0.436,0.74,0.434,0.156,119.883,254440,4
77290,24,0.536,0.972,8,-4.237,0,0.0497,0.00214,0.0,0.0992,0.633,124.16,189787,4
77309,21,0.382,0.9,7,-4.938,1,0.0685,0.018,0.0,0.0911,0.644,79.965,201867,4
77355,11,0.42,0.828,7,-3.937,1,0.0343,0.0575,0.0,0.423,0.498,159.707,187973,4
77394,5,0.46,0.973,5,-5.547,1,0.0733,0.00544,0.000245,0.286,0.579,128.748,139627,4
77395,6,0.516,0.843,7,-6.164,1,0.0588,3e-05,0.0,0.227,0.699,105.213,146467,4
77396,6,0.573,0.907,7,-6.241,1,0.0753,0.0129,0.000336,0.378,0.894,126.952,103413,4
77397,5,0.506,0.564,0,-8.786,1,0.0511,0.104,0.0,0.0785,0.56,148.34,326194,4
77471,25,0.478,0.824,7,-2.337,1,0.0406,0.00274,6.19e-06,0.385,0.505,142.025,162733,4
77491,15,0.627,0.634,0,-5.499,1,0.0282,0.000637,0.00294,0.118,0.796,102.563,211053,4
77514,21,0.536,0.73,9,-5.055,1,0.0247,0.0437,0.0,0.0987,0.52,94.045,233933,4
77571,29,0.565,0.837,4,-5.26,1,0.0774,0.0888,0.0,0.24,0.711,177.979,191627,4
77590,26,0.303,0.413,4,-11.389,1,0.0289,0.58,5.07e-05,0.191,0.303,132.154,334947,4
77619,32,0.528,0.874,5,-4.92,1,0.0817,0.0122,3.83e-06,0.588,0.478,137.982,239200,4
77641,10,0.474,0.925,7,-5.586,1,0.0827,0.0195,0.00242,0.108,0.62,108.398,216573,4
77716,21,0.536,0.283,7,-9.126,1,0.0286,0.518,0.0,0.13,0.205,115.038,283360,4
77732,17,0.361,0.985,7,-3.71,1,0.0554,0.00097,0.0318,0.297,0.824,103.029,177667,4
77745,13,0.442,0.873,9,-5.836,1,0.047,0.0393,4.77e-05,0.06,0.718,158.891,266000,4
77798,30,0.495,0.311,3,-13.485,1,0.028,0.46,0.021,0.639,0.167,78.012,243440,4
77835,19,0.34,0.95,10,-6.737,0,0.0799,0.00429,2.01e-06,0.913,0.53,101.444,106375,3
77836,16,0.247,0.954,7,-3.624,1,0.0816,0.00281,0.0,0.0782,0.424,190.311,153893,4
77837,15,0.379,0.952,9,-3.014,1,0.0889,0.0117,0.0,0.105,0.808,188.626,173000,4
77876,45,0.298,0.672,7,-5.526,1,0.0347,0.244,0.0,0.0993,0.15,108.047,216933,4
77877,42,0.38,0.79,4,-4.65,1,0.0354,0.0379,0.0,0.27,0.322,149.894,242640,4
77878,45,0.358,0.858,2,-4.901,1,0.0456,0.1,0.0,0.134,0.338,158.115,213440,4
77879,42,0.364,0.654,2,-6.648,1,0.036,0.0656,0.0,0.201,0.241,158.085,199760,4
77889,37,0.527,0.979,2,-3.869,1,0.0675,0.00108,3.46e-06,0.148,0.301,131.778,260413,4
77890,43,0.596,0.67,0,-5.26,1,0.03,0.0327,0.0,0.117,0.284,107.004,231867,4
77891,44,0.592,0.754,9,-7.553,1,0.0299,0.0198,0.00673,0.118,0.639,130.006,259000,4
77896,66,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,230427,4
77897,43,0.508,0.822,0,-4.577,1,0.0338,0.0314,0.0,0.109,0.351,131.078,235453,4
77898,71,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,186813,4
77899,52,0.358,0.856,2,-2.934,1,0.0471,0.0253,0.0,0.233,0.542,169.81,210787,4
77900,65,0.509,0.938,11,-3.883,0,0.0715,0.000644,0.00246,0.14,0.335,94.019,204347,4
77901,44,0.383,0.722,2,-3.534,1,0.0283,0.0149,0.0,0.237,0.227,152.017,221267,4
77912,58,0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960,4
77929,33,0.23,0.544,5,-6.256,0,0.0285,0.348,0.0,0.131,0.332,82.683,248360,4
77930,31,0.258,0.473,7,-6.628,1,0.037,0.221,0.0,0.113,0.154,173.873,665347,3
77931,46,0.563,0.958,1,-3.036,1,0.0419,0.0166,0.0,0.13,0.81,137.942,199867,4
77967,50,0.585,0.345,4,-8.257,0,0.0294,0.782,0.0,0.131,0.176,124.013,241307,4
77977,49,0.524,0.885,7,-5.105,0,0.0484,0.00246,0.0,0.137,0.442,95.05,272547,4
78001,35,0.483,0.864,7,-4.342,1,0.0387,0.0159,0.0,0.238,0.544,77.99,262000,4
78076,33,0.577,0.567,7,-5.599,1,0.0226,0.00678,3.77e-05,0.311,0.291,92.992,227053,3
78077,27,0.587,0.807,2,-5.551,1,0.0245,0.00261,0.000105,0.0959,0.579,95.692,213800,4
78316,51,0.262,0.688,4,-4.949,0,0.0443,0.472,0.0,0.36,0.394,186.227,235107,3
78366,31,0.568,0.953,10,-2.528,1,0.0639,0.0035,0.0,0.311,0.679,91.976,174960,4
78367,26,0.578,0.811,10,-4.448,1,0.0448,0.00199,7.75e-06,0.131,0.533,103.01,227160,4
78368,27,0.452,0.935,10,-2.787,1,0.153,0.00774,0.0,0.273,0.511,161.808,171333,4
78369,20,0.512,0.714,2,-4.878,1,0.147,0.00239,0.0,0.244,0.497,82.723,362280,4
78422,31,0.487,0.985,11,-1.779,1,0.0897,0.00175,2.01e-05,0.339,0.572,145.015,246347,4
78423,6,0.408,0.924,1,-4.8,1,0.0657,0.0405,0.0,0.0839,0.546,165.996,210333,4
78424,20,0.475,0.929,4,-4.867,1,0.097,0.000445,7.18e-06,0.192,0.391,89.994,267813,4
78425,7,0.481,0.922,4,-3.856,1,0.0598,0.00449,0.0,0.327,0.405,154.125,215747,4
78539,48,0.466,0.575,1,-8.053,1,0.0306,0.094,0.000116,0.0892,0.255,141.954,258440,4
